Survey name,Operator,Dates,Data type,Datum,North lat,South lat,East long,West long,SEGY size,Navigation size,SEGY zip,Navigation zip,URL
B-22a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.0737,27.68646,-88.25754,-93.98683,(19.8 MB),(1.3 MB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-22a-94-LA.mcs2d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/11/145622132148/GOMSEGY18-1.segp1,https://walrus.wr.usgs.gov/namss/survey/b-22a-94-la
B-22a-94-LA_old,Bureau of Ocean Energy Management,1994,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.0737,27.68646,-88.25754,-93.98683,(19.8 MB),(1.3 MB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-22a-94-LA.mcs2d.airgun_old.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/21/100911142336/GOMSEGY18-1.segp1,https://walrus.wr.usgs.gov/namss/survey/b-22a-94-la_old
B-23-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.38167,29.29344,-88.91108,-89.00521,(514.0 MB),(11.6 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-23-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-23-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-23-75-la
B-23-81-AR,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1983 (NAD83),71.91305,69.98958,-144.00913,-156.60516,(2.7 GB),(829.6 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-23-81-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/08/26/104259454549/81-23_complete.nav.n83.txt,https://walrus.wr.usgs.gov/namss/survey/b-23-81-ar
B-23-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.38513,28.18229,-88.59813,-89.00021,(772.3 MB),(1.1 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-23-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-23-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-23-88-la
B-23-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.47713,27.88417,-91.42124,-91.8634,(23.2 GB),(4.8 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-23-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/07/30/151814594636/B-23-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-23-94-la
B-23a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.10275,27.99397,-91.42149,-91.53597,(1.9 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-23a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/07/30/155627996534/B-23a-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-23a-94-la
B-24-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.89257,28.78638,-89.28285,-89.41902,(497.0 MB),(3.4 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-24-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-24-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-24-75-la
B-24-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),32.98458,30.25098,-78.54127,-81.18733,(442.6 MB),(295.8 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-24-76-AT.mcs.sparker.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-24-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-24-76-at
B-24-81-LA,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.10793,28.66185,-91.28083,-92.43228,(3.1 GB),(412.1 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-24-81-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-24-81-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-24-81-la
B-24-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.22598,27.98035,-88.89395,-89.17113,(2.3 GB),(1.1 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-24-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-24-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-24-88-la
B-24-90-TX,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.84533,27.64708,-93.35228,-93.64858,(5.1 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-24-90-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/17/130452885088/B-24-90-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-24-90-tx
B-24-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.38202,28.05588,-92.79391,-93.29654,(36.4 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-24-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/01/102021361261/B-24-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-24-94-la
B-24-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.35044,29.09752,-88.76612,-88.95392,(2.2 GB),(1.6 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-24-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/142710272593/B-24-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-24-95-la
B-24a-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.26424,28.83163,-88.84437,-89.25766,(8.0 GB),(20.7 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-24a-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143018928016/B-24a-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-24a-95-la
B-24b-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.26424,28.83163,-88.84437,-89.25766,(10.7 GB),(20.8 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-24b-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143126569879/B-24b-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-24b-95-la
B-25-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1983 (NAD83),41.66749,40.15259,-66.00376,-70.19787,(234.7 MB),(422.3 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-25-76-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-25-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25-76-at
B-25-77-AK,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1983 (NAD83),71.68084,70.06849,-142.9769,-153.35545,(49.8 GB),(744.2 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-25-77-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/08/29/141756999043/77-25.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-25-77-ak
B-25-78-LA,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.77918,27.90008,-91.47318,-93.50729,(95.3 MB),(50.7 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-25-78-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-25-78-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25-78-la
B-25-83-AK,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,North American Datum 1983 (NAD83),56.96815,54.19183,-164.2186,-171.74737,(2.3 GB),(578.2 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-25-83-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/11/09/154432665505/83-25_Navigation.csv,https://walrus.wr.usgs.gov/namss/survey/b-25-83-ak
B-25-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.74624,27.84015,-89.89372,-93.34868,(3.6 GB),(20.1 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/11/155916669601/GOMSEGY17-2A_L92-025.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25-92-la
B-25-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.09617,27.72162,-91.2724,-91.93454,(23.1 GB),(3.9 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-25-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143307696454/B-25-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-25-95-la
B-25a-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.73457,27.82737,-89.90614,-93.08224,(3.4 GB),(20.7 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25a-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/11/164018127177/GOMSEGY17-2B_L92-025.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25a-92-la
B-25a-94-TX,Bureau of Ocean Energy Management,1194,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.99526,27.74828,-93.87562,-94.23374,(2.0 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-25a-94-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/12/145704090315/B-25a-94-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-25a-94-tx
B-25a-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.90077,27.72733,-91.3952,-91.8409,(59.5 GB),(3.7 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-25a-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143516712652/B-25a-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-25a-95-la
B-25b-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.32502,27.75445,-87.8361,-90.11937,(1.9 GB),(1.1 MB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25b-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/11/165108693963/L92-25_phase43.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25b-92-la
B-25b-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.0401,27.88269,-94.0683,-94.19874,(6.2 GB),(3.6 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-25b-94-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/12/151143055686/B-25b-94-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-25b-94-la
B-25b-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.97308,27.75217,-91.35838,-91.60667,(2.0 GB),(4.3 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-25b-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143704113972/B-25b-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-25b-95-la
B-25c-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.32502,27.75445,-87.8361,-90.11937,(2.4 GB),(1.1 MB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25c-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/11/170008159549/GOMSEGY17-3B_L92_025_NAV.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25c-92-la
B-25d-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.2995,27.43868,-87.96069,-93.19111,(7.3 MB),(174.5 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25d-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/12/095800149054/GOMSEGY17-4_original_nav.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25d-92-la
B-25e-92-LA,Bureau of Ocean Energy Management,1992,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.2995,27.43868,-87.96069,-93.19111,(32.3 MB),(174.5 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-25e-92-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/19/161624065312/GOMSEGY17-4_original_nav.segp1,https://walrus.wr.usgs.gov/namss/survey/b-25e-92-la
B-26-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),60.09956,59.42842,-142.13939,-146.81468,(1.5 GB),(155.5 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-26-75-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/06/06/124323419283/75-26.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-26-75-ak
B-26-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.1648,29.06299,-92.60458,-92.75568,(19.9 MB),(8.7 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-26-77-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-26-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-26-77-la
B-26-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.32999,28.7299,-89.87711,-91.49022,(94.5 MB),(43.0 KB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-26-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-26-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-26-84-la
B-26-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.37077,27.20866,-90.34934,-90.49861,(4.9 GB),(3.8 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-26-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/07/31/134731735832/B-26-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-26-94-la
B-26-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.37059,29.15991,-93.24172,-93.75356,(20.3 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-26-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/143905598957/B-26-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-26-95-la
B-26a-92-TX,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.05044,28.96281,-94.67761,-94.83662,(9.6 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-26a-92-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/01/23/110538027136/B-26a-92-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-26a-92-tx
B-27-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.6533,28.86779,-91.85227,-93.27586,(50.5 MB),(35.3 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-27-77-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-27-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-27-77-la
B-27-89-TX,Bureau of Ocean Energy Management,1989,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.84157,27.46802,-96.19033,-96.75596,(5.4 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1989/namss.B-27-89-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/08/28/144913949950/B-27-89-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-27-89-tx
B-27-95-LA,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.82351,27.71046,-90.18587,-90.38426,(2.4 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-27-95-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/144035142083/B-27-95-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-27-95-la
B-28-75-AT,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),35.22513,27.42201,-75.13279,-80.74238,(1.9 GB),(642.0 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-28-75-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-28-75-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-28-75-at
B-28-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.97601,27.55038,-92.61917,-92.79879,(16.9 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-28-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/03/120422236953/B-28-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-28-92-la
B-28-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.95682,27.30575,-92.37859,-92.94538,(22.1 GB),(3.8 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-28-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/01/103831243753/B-28-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-28-94-la
B-28a-94-TX,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.5018,29.27187,-93.96931,-94.16021,(3.2 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-28a-94-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/12/163426906663/B-28a-94-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-28a-94-tx
B-29-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),56.96644,54.89422,-165.5374,-171.22173,(8.7 GB),(177.7 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-29-75-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/06/06/130245941704/75-29.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-29-75-ak
B-29-75-AT,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),31.34919,30.00057,-77.52933,-80.20822,(172.4 MB),(254.9 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-29-75-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-29-75-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-29-75-at
B-29-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1983 (NAD83),32.18342,30.34456,-79.51058,-80.91786,(433.8 MB),(145.7 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-29-76-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-29-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-29-76-at
B-29-76-LA,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.33294,28.70352,-90.7884,-91.83748,(136.4 MB),(83.1 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-29-76-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-29-76-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-29-76-la
B-29-80-LA,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.37936,29.11323,-91.85229,-92.05274,(9.6 MB),(12.5 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-29-80-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-29-80-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-29-80-la
B-29-81-LA,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.31668,29.01228,-91.02775,-91.64215,(12.1 MB),(33.7 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-29-81-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-29-81-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-29-81-la
B-29-82-AK,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1983 (NAD83),59.44266,56.51641,-167.2559,-168.95291,(48.6 MB),(58.4 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-29-82-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/11/09/160245651391/82-29_Navigation.csv,https://walrus.wr.usgs.gov/namss/survey/b-29-82-ak
B-30-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),57.41391,55.43201,-168.40314,-171.08462,(6.6 GB),(207.2 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-30-75-AK.mcs.sparker.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/15/120956875930/mms75-30.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-30-75-ak
B-30-78-LA,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.31214,29.11603,-91.67512,-92.04835,(19.4 MB),(22.6 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-30-78-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-30-78-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-30-78-la
B-30-80-AK,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1983 (NAD83),56.56192,54.90326,-165.04561,-168.66968,(5.3 GB),(285.5 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-30-80-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/11/09/163243870086/80-30_NAV-NAD83.csv,https://walrus.wr.usgs.gov/namss/survey/b-30-80-ak
B-30-81-LA,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.61397,27.8106,-86.97276,-89.42715,(128.9 MB),(552.8 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-30-81-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-30-81-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-30-81-la
B-30-82-AR,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1983 (NAD83),71.17176,69.80599,-140.99691,-148.21341,(1.4 GB),(176.6 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-30-82-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/08/29/112003916927/82-30.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-30-82-ar
